,y_true,y_pred,score
1376,3,3,[9.9415694e-05 1.2464850e-04 4.6870878e-04 9.9930727e-01]
1377,3,3,[1.9600005e-04 1.1786675e-04 1.6772977e-04 9.9951839e-01]
1378,3,3,[2.7399056e-04 3.2755834e-04 1.5594889e-04 9.9924254e-01]
1379,3,3,[1.5442546e-04 1.5589320e-04 1.2839626e-04 9.9956125e-01]
1380,3,3,[5.4958503e-04 1.8089474e-04 1.1383191e-03 9.9813122e-01]
1381,3,3,[7.6481496e-04 1.4674605e-04 3.3878992e-04 9.9874961e-01]
1382,3,3,[1.4942679e-04 2.3017153e-04 1.5217487e-03 9.9809867e-01]
1383,3,2,[3.5684669e-04 1.1547673e-03 9.8913467e-01 9.3536964e-03]
1384,2,2,[1.1545632e-04 1.6996457e-04 9.6208936e-01 3.7625242e-02]
1385,3,3,[4.9834861e-04 9.0444060e-05 4.5732126e-04 9.9895394e-01]
1386,2,2,[1.0899219e-04 1.1167593e-03 9.9308783e-01 5.6863329e-03]
1387,3,3,[3.9718262e-04 1.1640017e-04 2.2152919e-04 9.9926490e-01]
1388,3,3,[2.3093959e-03 1.5814918e-04 1.9538200e-03 9.9557859e-01]
1389,3,3,[3.4582869e-03 4.4991876e-04 3.9809018e-01 5.9800166e-01]
1390,3,3,[4.2192556e-04 1.8356595e-04 7.3526229e-04 9.9865925e-01]
1391,2,2,[6.3359112e-06 8.4077430e-05 9.9969435e-01 2.1523470e-04]
1392,3,3,[4.3079435e-04 2.1223407e-03 3.6164706e-03 9.9383038e-01]
1393,3,3,[2.9777564e-04 8.7139553e-05 6.1216828e-04 9.9900287e-01]
1394,3,3,[5.8869127e-04 3.6463520e-04 1.7704559e-03 9.9727625e-01]
1395,3,3,[2.8531157e-04 8.9390604e-05 2.2268626e-04 9.9940264e-01]
1396,1,3,[2.4051704e-03 1.3963143e-04 1.1915637e-03 9.9626356e-01]
1397,3,1,[1.48005165e-05 9.66022968e-01 5.88682538e-04 3.33735868e-02]
1398,3,3,[3.9312267e-04 6.5342632e-05 9.6687459e-04 9.9857461e-01]
1399,1,1,[4.2762213e-06 9.9145013e-01 2.2552391e-03 6.2903045e-03]
1400,3,3,[8.8741726e-05 2.3734481e-04 3.8761425e-01 6.1205965e-01]
1401,3,3,[4.7835460e-05 9.6748954e-05 8.7820622e-04 9.9897730e-01]
1402,3,3,[6.68056018e-04 2.75889237e-04 1.42312115e-02 9.84824836e-01]
1403,3,3,[1.0193824e-04 8.9220193e-05 2.2209011e-04 9.9958676e-01]
1404,3,3,[7.8540540e-04 9.9501711e-05 4.1016815e-03 9.9501342e-01]
1405,3,3,[1.2252059e-04 2.9450221e-04 2.8446182e-03 9.9673826e-01]
1406,3,3,[2.3356570e-04 9.2918861e-05 5.8001617e-04 9.9909353e-01]
1407,3,2,[4.3808054e-06 9.2089504e-05 9.9893421e-01 9.6933922e-04]
1408,3,3,[6.5983499e-05 3.6018659e-04 7.7615993e-04 9.9879766e-01]
1409,3,3,[1.0831624e-04 7.6133132e-05 1.7069488e-04 9.9964488e-01]
1410,3,3,[1.2330337e-04 2.3940281e-04 4.7979614e-04 9.9915755e-01]
1411,3,3,[6.8521076e-05 1.8608454e-04 1.2461735e-04 9.9962068e-01]
1412,3,3,[8.5817890e-05 6.6324754e-04 3.2214459e-04 9.9892873e-01]
1413,3,3,[1.3176433e-04 2.4543403e-04 1.6874257e-04 9.9945408e-01]
1414,3,3,[2.7289675e-04 6.4219239e-05 5.2130120e-03 9.9444985e-01]
1415,1,1,[3.6948863e-06 9.9583298e-01 5.2746641e-04 3.6359259e-03]
1416,3,3,[1.1258304e-04 6.1870880e-05 1.2442480e-03 9.9858129e-01]
1417,3,3,[1.7155259e-04 7.1070273e-05 2.5965428e-04 9.9949777e-01]
1418,3,3,[5.4473197e-04 1.0156430e-04 6.8034702e-03 9.9255025e-01]
1419,3,3,[1.22012156e-04 1.32941146e-04 1.35185037e-04 9.99609888e-01]
1420,3,3,[5.2439474e-04 7.1969320e-05 7.1996951e-04 9.9868363e-01]
1421,3,3,[2.3861793e-04 7.2412971e-05 3.4981832e-04 9.9933916e-01]
1422,3,3,[3.6191024e-04 7.4793956e-05 2.0988418e-03 9.9746442e-01]
1423,2,2,[1.8812071e-04 4.8328555e-05 9.4419998e-01 5.5563550e-02]
1424,3,3,[2.7609477e-04 5.5568753e-04 4.2488056e-01 5.7428765e-01]
1425,3,3,[1.8325447e-04 1.3241878e-04 2.7503775e-04 9.9940932e-01]
1426,3,3,[9.0117194e-04 1.1913157e-04 1.6425120e-03 9.9733716e-01]
1427,3,3,[1.2327959e-04 2.3983810e-04 1.4593978e-04 9.9949086e-01]
1428,3,2,[1.3949025e-04 1.3027483e-02 5.5812305e-01 4.2870992e-01]
1429,3,3,[2.9823731e-03 2.5702556e-04 4.0567336e-03 9.9270391e-01]
1430,3,3,[4.6932916e-04 1.0620858e-04 6.4933853e-04 9.9877506e-01]
1431,3,2,[3.8298040e-05 2.0454499e-04 9.9940777e-01 3.4943249e-04]
1432,3,3,[6.7659588e-05 2.0179339e-04 2.0884191e-04 9.9952161e-01]
1433,3,3,[8.7113360e-05 1.3281808e-04 1.8075596e-04 9.9959928e-01]
1434,3,3,[1.0015014e-04 2.2030687e-04 1.8172327e-04 9.9949777e-01]
1435,3,3,[8.6264656e-05 1.4595967e-04 1.1975234e-04 9.9964797e-01]
1436,3,3,[1.0550800e-04 1.6419930e-04 2.0866393e-04 9.9952161e-01]
1437,3,3,[1.0640920e-04 1.6422551e-04 1.6651447e-04 9.9956292e-01]
1438,3,3,[8.9723610e-05 1.5986896e-04 3.2280531e-04 9.9942756e-01]
1439,3,3,[6.5078093e-05 2.9227364e-01 3.3838514e-04 7.0732290e-01]
1440,3,3,[1.39432115e-04 1.18227006e-04 3.67987581e-04 9.99374449e-01]
1441,3,3,[8.2857434e-05 9.4136696e-05 1.5784366e-04 9.9966514e-01]
1442,3,3,[4.9559493e-04 2.1945831e-04 4.7008228e-04 9.9881494e-01]
1443,3,3,[5.9827296e-05 1.0684243e-04 1.3644050e-04 9.9969685e-01]
1444,1,3,[2.1866037e-04 2.3125793e-04 2.9938450e-04 9.9925071e-01]
1445,3,3,[1.08625460e-03 1.12551046e-04 4.97981906e-04 9.98303175e-01]
1446,3,3,[2.3912988e-04 1.1903289e-04 1.5634788e-03 9.9807847e-01]
1447,1,1,[3.9148549e-04 8.3249480e-01 1.0686879e-01 6.0244899e-02]
1448,2,2,[4.0408845e-06 2.2834528e-04 9.9637443e-01 3.3931758e-03]
1449,3,3,[2.0737413e-04 3.1682238e-04 2.6344269e-04 9.9921227e-01]
1450,3,3,[4.6597637e-05 4.0278677e-04 1.5859291e-02 9.8369133e-01]
1451,3,3,[1.4466423e-04 2.4568420e-04 2.0474347e-04 9.9940491e-01]
1452,3,3,[7.010780e-04 3.192222e-04 3.573132e-04 9.986223e-01]
1453,3,3,[1.3473819e-03 1.2609961e-03 3.9399049e-04 9.9699759e-01]
1454,3,3,[5.8956718e-04 3.3626723e-04 1.6169444e-04 9.9891245e-01]
1455,3,2,[2.4606297e-06 2.9036206e-05 9.9944717e-01 5.2129873e-04]
1456,3,3,[1.3794743e-04 1.0386219e-04 1.4930646e-04 9.9960881e-01]
1457,3,3,[1.3078052e-04 1.2018676e-04 1.0766210e-04 9.9964130e-01]
1458,3,3,[3.0641714e-03 1.7255987e-04 3.6347788e-04 9.9639976e-01]
1459,3,3,[2.1195196e-04 1.3737986e-04 1.1746082e-04 9.9953318e-01]
1460,3,3,[1.9627599e-04 1.6262034e-03 1.8959734e-04 9.9798799e-01]
1461,3,3,[9.0444917e-03 2.4500547e-03 1.4398000e-04 9.8836142e-01]
1462,3,3,[2.4685904e-04 1.3372931e-04 3.4573098e-04 9.9927360e-01]
1463,1,1,[2.6810804e-02 9.6468663e-01 2.1158325e-04 8.2909679e-03]
1464,3,3,[6.9333524e-05 1.1526657e-04 2.1397613e-04 9.9960142e-01]
1465,3,3,[1.15000454e-04 1.25853971e-04 1.32663088e-04 9.99626517e-01]
1466,3,3,[8.4616092e-04 1.6179268e-04 5.7210797e-04 9.9842000e-01]
1467,3,3,[1.13218855e-04 1.30043089e-04 1.07258384e-04 9.99649525e-01]
1468,3,3,[5.0934301e-05 5.5283397e-03 4.4158183e-04 9.9397910e-01]
1469,3,3,[5.8760913e-04 3.8625408e-04 3.0529511e-04 9.9872082e-01]
1470,3,2,[2.2090241e-04 1.0712197e-04 9.5176184e-01 4.7910150e-02]
1471,1,1,[3.0771975e-04 9.9500364e-01 3.2757299e-03 1.4129685e-03]
1472,3,3,[7.8701101e-05 3.8196883e-04 3.8627736e-04 9.9915302e-01]
1473,3,3,[4.7740505e-05 2.9193278e-04 2.7382420e-04 9.9938655e-01]
1474,3,3,[8.5227104e-05 1.6355141e-04 2.7114167e-04 9.9948007e-01]
1475,3,3,[1.0616604e-04 1.6591212e-04 1.6774095e-04 9.9956018e-01]
1476,1,1,[2.9307312e-06 9.9594611e-01 1.3079871e-04 3.9202170e-03]
1477,3,3,[1.1527712e-04 4.5229917e-04 4.4004901e-04 9.9899238e-01]
1478,3,3,[1.6238262e-04 8.6176631e-05 4.0138167e-04 9.9935013e-01]
1479,1,1,[3.6986871e-06 9.9815494e-01 2.2761890e-04 1.6137295e-03]
1480,3,3,[1.0349134e-04 2.8683868e-04 3.3433453e-04 9.9927539e-01]
1481,3,3,[7.476740e-05 2.029828e-04 8.272423e-04 9.988950e-01]
1482,3,3,[9.2255046e-05 2.6878840e-04 5.7878293e-04 9.9906021e-01]
1483,3,3,[1.1984264e-04 1.2258347e-04 4.7235738e-04 9.9928528e-01]
1484,3,3,[2.5796605e-04 9.3822513e-05 6.7066570e-04 9.9897754e-01]
1485,3,3,[2.4365085e-04 1.4705067e-04 5.0775148e-04 9.9910152e-01]
1486,3,3,[8.2943407e-05 2.2132846e-04 1.0106157e-03 9.9868506e-01]
1487,3,3,[2.6503150e-04 4.1356456e-02 1.4702223e-03 9.5690829e-01]
1488,3,3,[1.1150029e-04 4.6284965e-04 1.0539836e-04 9.9932027e-01]
1489,3,3,[1.8571669e-04 1.1247702e-04 1.6484072e-04 9.9953699e-01]
1490,3,3,[3.0419487e-04 1.8391288e-04 1.8962247e-04 9.9932230e-01]
1491,3,3,[2.4328742e-04 7.2482988e-05 1.9806423e-04 9.9948621e-01]
1492,1,1,[1.0950249e-05 9.6327156e-01 5.7986617e-05 3.6659483e-02]
1493,3,3,[2.1712817e-04 2.5137301e-04 1.2679053e-04 9.9940467e-01]
1494,3,3,[4.8158428e-04 5.9127880e-05 1.4891010e-03 9.9797016e-01]
1495,1,1,[5.4139105e-06 9.9785680e-01 8.3965955e-05 2.0538962e-03]
1496,3,3,[1.4189212e-04 6.7270354e-05 3.3069972e-04 9.9946004e-01]
1497,3,3,[1.5777008e-04 9.2913702e-05 2.9872134e-04 9.9945062e-01]
1498,3,3,[4.4865825e-04 2.5244974e-04 1.3648532e-03 9.9793410e-01]
1499,3,2,[2.1782421e-04 3.3847927e-03 9.3656904e-01 5.9828334e-02]
1500,3,3,[3.1373455e-04 4.0973960e-03 1.3316752e-03 9.9425721e-01]
1501,3,3,[2.7549686e-04 6.1676779e-04 6.9775362e-04 9.9840999e-01]
1502,3,3,[1.6911949e-04 7.0612412e-05 1.5715420e-03 9.9818879e-01]
1503,2,1,[1.0259782e-04 5.0904149e-01 4.2006919e-01 7.0786715e-02]
1504,3,3,[1.5068140e-04 2.2146894e-04 1.6249594e-03 9.9800283e-01]
1505,3,3,[1.13744565e-04 1.27355685e-04 1.53479981e-04 9.99605358e-01]
1506,3,3,[4.9095627e-02 7.3849602e-04 2.1008460e-03 9.4806510e-01]
1507,3,3,[1.06910025e-04 1.40256656e-04 1.33892929e-04 9.99618888e-01]
1508,3,3,[1.6434139e-04 4.2064488e-04 5.4421276e-04 9.9887067e-01]
1509,3,3,[9.2165044e-04 2.5014393e-03 1.9791846e-04 9.9637896e-01]
1510,3,3,[1.0454933e-04 8.2492013e-05 4.2311318e-04 9.9938989e-01]
1511,1,1,[1.4275021e-04 9.9648881e-01 4.1537688e-04 2.9531417e-03]
1512,3,3,[1.9014422e-04 3.8166507e-04 9.0770405e-03 9.9035114e-01]
1513,3,3,[9.0868467e-05 3.2404551e-04 5.3687947e-04 9.9904817e-01]
1514,3,3,[4.7075143e-04 1.4904383e-04 6.1765168e-04 9.9876261e-01]
1515,3,3,[8.91733798e-05 1.05571016e-04 2.67326977e-04 9.99537945e-01]
1516,3,3,[9.6115691e-05 3.5313892e-01 1.5107209e-02 6.3165766e-01]
1517,3,1,[8.7725079e-05 9.5202440e-01 3.3924583e-04 4.7548611e-02]
1518,3,3,[2.6979140e-04 1.3746585e-04 1.4663597e-03 9.9812645e-01]
1519,0,1,[8.8173792e-06 9.9561751e-01 3.0147329e-03 1.3589165e-03]
1520,3,3,[8.1394472e-05 1.2510797e-04 1.9738673e-04 9.9959606e-01]
1521,3,3,[7.3173200e-05 9.3628420e-05 1.8514998e-04 9.9964797e-01]
1522,3,3,[3.0552311e-04 1.8662508e-04 1.8299046e-04 9.9932480e-01]
1523,3,3,[1.4383956e-04 1.0367768e-04 1.1181508e-04 9.9964070e-01]
1524,3,3,[2.6440315e-04 3.2435815e-04 2.5720507e-04 9.9915409e-01]
1525,3,3,[4.4902097e-04 1.3970496e-04 2.2647137e-04 9.9918479e-01]
1526,3,3,[1.7117245e-04 9.9172226e-05 2.8060836e-04 9.9944907e-01]
1527,2,1,[3.7210673e-06 9.9549854e-01 4.3582008e-04 4.0619238e-03]
1528,3,3,[6.2771745e-05 1.7432854e-04 1.7399006e-04 9.9958891e-01]
1529,3,3,[7.5706208e-05 1.0326320e-04 2.0541745e-04 9.9961555e-01]
1530,3,3,[3.4151651e-04 3.1420236e-04 2.6009299e-04 9.9908423e-01]
1531,3,3,[1.34638321e-04 1.29295557e-04 1.17816366e-04 9.99618173e-01]
1532,3,3,[9.3833427e-05 7.6561831e-03 2.9756624e-04 9.9195236e-01]
1533,3,3,[2.1178219e-04 3.0040182e-04 1.7123693e-04 9.9931657e-01]
1534,3,3,[7.1351453e-05 2.2515359e-04 1.0665889e-03 9.9863690e-01]
1535,1,1,[1.3906809e-05 9.9781191e-01 5.4003809e-05 2.1200962e-03]
1536,3,3,[2.6297965e-04 7.5005076e-04 1.7354482e-04 9.9881351e-01]
1537,3,3,[1.9546156e-04 1.7244618e-04 1.1738989e-04 9.9951470e-01]
1538,3,3,[1.4993858e-04 4.0793602e-04 1.1928864e-04 9.9932289e-01]
1539,3,3,[2.1323471e-04 2.1636391e-04 9.6396325e-05 9.9947399e-01]
1540,3,3,[4.0004204e-04 1.7199328e-03 1.8742167e-03 9.9600583e-01]
1541,3,3,[2.0654220e-04 1.7682488e-01 6.3613773e-04 8.2233250e-01]
1542,3,3,[3.4635386e-04 1.3746000e-04 6.2371738e-04 9.9889249e-01]
1543,1,1,[3.2319397e-06 9.9789208e-01 9.2363880e-05 2.0122984e-03]
1544,3,3,[1.2831832e-04 8.7921944e-04 6.2916442e-03 9.9270070e-01]
1545,3,3,[2.0757715e-04 1.4909716e-04 1.2749775e-03 9.9836832e-01]
1546,3,3,[6.4826669e-04 1.5724677e-04 1.1979755e-03 9.9799651e-01]
1547,3,3,[2.5028177e-04 1.9560958e-04 4.9422251e-04 9.9905998e-01]
1548,3,3,[4.4523578e-04 4.4855219e-01 3.9594088e-02 5.1140845e-01]
1549,0,3,[2.6439980e-03 2.0028836e-04 1.3865468e-03 9.9576926e-01]
1550,3,3,[3.7608168e-04 2.4495757e-04 6.5094471e-02 9.3428451e-01]
1551,0,1,[2.1999971e-05 9.9681479e-01 2.4441150e-03 7.1914255e-04]
1552,3,3,[1.4276180e-04 2.6591943e-04 2.4165459e-04 9.9934965e-01]
1553,3,3,[1.13045564e-04 1.36389936e-04 1.61116972e-04 9.99589384e-01]
1554,3,3,[1.1124745e-04 1.8911596e-04 9.3893956e-05 9.9960572e-01]
1555,3,3,[1.1111647e-04 1.6929733e-04 1.1319799e-04 9.9960643e-01]
1556,3,3,[6.9872331e-05 1.2355284e-03 3.8393188e-04 9.9831069e-01]
1557,3,3,[3.5994709e-04 6.3161150e-04 1.6218178e-04 9.9884629e-01]
1558,3,1,[9.0822700e-04 9.2936260e-01 4.9794294e-02 1.9934865e-02]
1559,1,1,[8.8906854e-06 9.9804902e-01 3.5265155e-04 1.5894121e-03]
1560,3,3,[1.2187089e-04 7.6860517e-05 2.0351747e-04 9.9959773e-01]
1561,3,3,[3.0501254e-04 9.0065529e-05 1.5411506e-04 9.9945074e-01]
1562,3,3,[9.3323637e-05 1.9378812e-04 1.6204796e-04 9.9955088e-01]
1563,1,2,[0.00105937 0.12994821 0.77534086 0.09365156]
1564,3,3,[5.3352858e-05 1.4798025e-02 4.2881063e-04 9.8471987e-01]
1565,3,3,[9.3135482e-04 3.9978989e-04 4.6379931e-04 9.9820507e-01]
1566,1,1,[5.7025516e-04 7.3919874e-01 2.3149958e-01 2.8731413e-02]
1567,1,1,[1.8548682e-05 9.9755895e-01 1.8286243e-03 5.9388962e-04]
1568,3,3,[2.8440735e-04 1.0036427e-04 3.5434093e-03 9.9607182e-01]
1569,3,3,[2.0351415e-04 7.7519639e-05 6.4936548e-04 9.9906963e-01]
1570,3,3,[1.4237075e-03 1.0006124e-04 2.3699235e-03 9.9610621e-01]
1571,3,3,[3.5356180e-04 9.5305768e-05 3.4925845e-04 9.9920195e-01]
1572,3,1,[2.9724673e-05 9.3747669e-01 3.0750982e-02 3.1742632e-02]
1573,3,3,[1.7569730e-03 4.0173868e-04 4.2881132e-03 9.9355316e-01]
1574,3,3,[4.1012105e-04 7.7360615e-05 2.6635241e-03 9.9684900e-01]
1575,3,2,[8.1860991e-05 2.1076236e-02 9.7816271e-01 6.7919056e-04]
1576,3,2,[9.9677454e-06 5.6485180e-05 9.9457222e-01 5.3613195e-03]
1577,3,3,[4.6426369e-04 9.4324896e-05 3.8602311e-04 9.9905545e-01]
1578,2,3,[2.7876251e-04 1.2362651e-04 3.7701908e-03 9.9582750e-01]
1579,3,3,[2.2976496e-04 9.8643664e-05 2.7740223e-04 9.9939418e-01]
1580,3,3,[1.8667346e-03 1.2694145e-04 1.9685663e-03 9.9603772e-01]
1581,3,3,[8.428747e-04 3.338694e-04 9.703464e-04 9.978529e-01]
1582,3,3,[5.4875750e-04 1.4809580e-04 3.2824732e-04 9.9897492e-01]
1583,2,2,[4.7101971e-06 2.1436263e-05 9.9953735e-01 4.3642693e-04]
1584,2,2,[1.4873086e-05 2.5945334e-05 9.8050678e-01 1.9452428e-02]
1585,3,3,[4.1293938e-04 6.2366133e-05 1.4660566e-03 9.9805862e-01]
1586,3,3,[9.3217728e-05 9.3248578e-05 1.5750277e-03 9.9823844e-01]
1587,3,3,[2.1730656e-04 7.4848453e-05 6.4144755e-04 9.9906653e-01]
1588,3,3,[1.5946456e-03 9.6409567e-05 1.3283588e-03 9.9698061e-01]
1589,3,3,[1.0296324e-03 1.4238757e-04 5.8641547e-04 9.9824154e-01]
1590,3,3,[3.9237217e-04 2.2793355e-04 1.3508286e-03 9.9802881e-01]
1591,2,2,[6.9660259e-06 4.0167459e-05 9.9940538e-01 5.4755947e-04]
1592,3,3,[1.4418511e-04 1.2009708e-04 2.0854911e-04 9.9952722e-01]
1593,3,3,[1.0209082e-04 1.0361923e-04 2.6922140e-04 9.9952507e-01]
1594,3,3,[3.2805532e-04 1.1579511e-04 6.2932371e-04 9.9892682e-01]
1595,3,3,[2.6158951e-04 6.1718376e-05 3.1694831e-04 9.9935979e-01]
1596,1,1,[3.8803632e-06 9.9672252e-01 4.1455525e-05 3.2320749e-03]
1597,3,3,[2.5250751e-04 1.6027212e-04 2.7985245e-04 9.9930739e-01]
1598,3,3,[7.2019437e-04 9.0095622e-05 2.8467798e-03 9.9634284e-01]
1599,3,1,[1.0482952e-05 9.9874866e-01 1.6371033e-04 1.0771800e-03]
1600,2,2,[6.0385701e-06 3.6587170e-04 9.9525273e-01 4.3753483e-03]
1601,3,3,[1.4487568e-04 1.3907878e-04 3.5451900e-04 9.9936157e-01]
1602,3,3,[5.2268559e-05 5.1384437e-04 6.5495162e-03 9.9288440e-01]
1603,3,3,[9.2355098e-05 1.6520351e-04 1.7369990e-04 9.9956876e-01]
1604,3,3,[2.2764706e-04 3.3459620e-04 7.0031249e-04 9.9873751e-01]
1605,3,3,[6.9631403e-04 6.1217544e-04 1.8834019e-04 9.9850321e-01]
1606,2,2,[3.9989052e-05 8.4465377e-05 9.7739661e-01 2.2478942e-02]
1607,2,2,[2.5069951e-06 1.5111078e-04 9.9913305e-01 7.1336882e-04]
1608,2,2,[9.4610223e-06 4.8496062e-05 9.9782205e-01 2.1199407e-03]
1609,3,3,[1.6133164e-04 1.4531007e-04 5.0883135e-04 9.9918455e-01]
1610,3,3,[1.2494686e-04 1.4190601e-04 8.0428977e-04 9.9892884e-01]
1611,3,3,[1.4697635e-04 1.7104830e-04 4.9571227e-04 9.9918622e-01]
1612,3,3,[8.7730987e-05 4.4705183e-04 9.9888220e-03 9.8947644e-01]
1613,3,3,[1.7401740e-04 9.4423856e-04 1.2444601e-03 9.9763727e-01]
1614,3,3,[4.1094798e-04 4.3959290e-04 1.6087154e-04 9.9898857e-01]
1615,2,2,[5.4820935e-06 2.7619391e-05 9.9972886e-01 2.3807667e-04]
1616,3,3,[1.6140193e-04 3.5187620e-04 5.3201802e-04 9.9895465e-01]
1617,3,3,[9.8957913e-05 1.1015656e-01 6.2132772e-02 8.2761174e-01]
1618,3,3,[2.4983057e-04 2.7942259e-04 4.7084803e-04 9.9899989e-01]
1619,3,3,[1.5021360e-04 1.1285920e-04 3.3259098e-04 9.9940443e-01]
1620,3,3,[4.0580737e-04 4.9301534e-04 7.9635100e-04 9.9830472e-01]
1621,3,3,[1.16236326e-04 3.49260084e-02 2.24925505e-04 9.64732885e-01]
1622,3,3,[9.9461060e-05 1.3749667e-04 6.7276519e-04 9.9909031e-01]
1623,3,1,[9.8306564e-06 9.9698108e-01 7.1651280e-05 2.9373197e-03]
1624,2,2,[2.8185947e-05 3.7780108e-05 9.8810029e-01 1.1833784e-02]
1625,3,3,[4.3066405e-04 1.0532756e-04 8.8929146e-04 9.9857473e-01]
1626,3,3,[1.1359453e-04 1.9006187e-04 1.5327521e-02 9.8436880e-01]
1627,3,3,[1.8090299e-04 1.2405931e-04 4.9639231e-04 9.9919862e-01]
1628,3,3,[4.3080957e-04 2.2780667e-04 3.0317383e-03 9.9630958e-01]
1629,3,3,[1.4790577e-01 3.9924038e-04 1.4712273e-02 8.3698279e-01]
1630,3,3,[1.3746612e-04 4.7447436e-04 3.2157506e-04 9.9906653e-01]
1631,2,2,[2.2606575e-04 1.8063274e-05 9.9954528e-01 2.1062282e-04]
1632,2,3,[1.0115594e-04 1.6774700e-04 8.6096354e-04 9.9887007e-01]
1633,3,3,[1.4367087e-04 1.2150749e-04 1.5551393e-04 9.9957925e-01]
1634,3,3,[7.1579631e-04 1.5988857e-04 1.1515128e-03 9.9797279e-01]
1635,3,3,[1.71860826e-04 1.06901396e-04 1.18303775e-04 9.99602973e-01]
1636,3,3,[9.2188922e-05 2.8585738e-01 6.0597397e-03 7.0799071e-01]
1637,3,3,[8.27802578e-04 1.15396984e-01 8.02546449e-04 8.82972598e-01]
1638,3,3,[2.0715437e-04 7.2997485e-05 3.0059859e-04 9.9941921e-01]
1639,2,1,[3.7566654e-06 9.9598616e-01 2.4157127e-03 1.5943226e-03]
1640,2,3,[0.0158208  0.00297426 0.24838197 0.732823  ]
1641,3,3,[3.4297255e-04 1.2478582e-04 2.2826742e-04 9.9930394e-01]
1642,3,3,[1.8042678e-04 3.3565296e-04 2.4236973e-04 9.9924159e-01]
1643,3,3,[2.4681794e-04 2.7084109e-04 1.2541833e-04 9.9935693e-01]
1644,3,3,[9.2927826e-04 3.4074948e-04 6.7585119e-04 9.9805415e-01]
1645,3,1,[0.00111988 0.977435   0.00285025 0.01859482]
1646,2,3,[3.0304887e-04 1.1441979e-04 1.5323944e-03 9.9805009e-01]
1647,2,1,[3.0315333e-04 8.8343394e-01 1.1065481e-01 5.6080888e-03]
1648,3,3,[3.0658033e-05 2.4784185e-04 1.6925008e-04 9.9955219e-01]
1649,3,3,[7.88522593e-05 1.42600795e-04 1.00226884e-04 9.99678254e-01]
1650,3,3,[1.5928382e-04 1.6332197e-04 2.8704494e-04 9.9939036e-01]
1651,3,3,[1.20576544e-04 9.56287258e-05 1.02315491e-04 9.99681592e-01]
1652,1,1,[4.8179809e-06 9.8723513e-01 3.1557554e-04 1.2444522e-02]
1653,3,3,[1.3015438e-04 7.0049101e-04 1.6480492e-04 9.9900454e-01]
1654,3,3,[2.1481086e-04 8.9251247e-05 2.2932670e-04 9.9946660e-01]
1655,1,1,[5.1192978e-06 9.9235123e-01 5.8724703e-03 1.7711436e-03]
1656,3,3,[7.2163682e-05 2.1953977e-04 1.6526876e-04 9.9954307e-01]
1657,3,3,[1.1093047e-04 1.2915384e-04 1.1498404e-04 9.9964488e-01]
1658,3,3,[1.5896570e-04 1.3147360e-04 1.3271064e-04 9.9957687e-01]
1659,3,3,[2.06378216e-04 1.04020597e-04 1.09415516e-04 9.99580204e-01]
1660,3,3,[1.9211812e-04 1.5954250e-02 6.6077465e-04 9.8319280e-01]
1661,1,1,[2.0329586e-05 9.9470514e-01 1.3613846e-04 5.1383753e-03]
1662,3,3,[4.3305344e-04 6.8332403e-05 1.2708299e-03 9.9822778e-01]
1663,1,1,[6.21366416e-06 9.98275518e-01 1.10687586e-04 1.60763471e-03]
1664,3,3,[8.0595346e-05 1.1227117e-04 1.6126319e-04 9.9964583e-01]
1665,3,3,[1.5002233e-04 8.1082697e-05 1.8349611e-04 9.9958545e-01]
1666,3,3,[2.2148534e-04 2.3479208e-04 2.3457721e-04 9.9930918e-01]
1667,3,3,[1.2448183e-04 8.5160864e-05 1.5141544e-04 9.9963892e-01]
1668,3,3,[4.2963313e-04 1.8309103e-04 5.4348074e-04 9.9884367e-01]
1669,3,3,[1.8972241e-04 1.0703024e-04 2.6989277e-04 9.9943334e-01]
1670,3,3,[1.5907628e-04 1.4314770e-04 3.9502471e-03 9.9574751e-01]
1671,1,1,[2.3194321e-05 9.5132190e-01 3.4205333e-04 4.8312869e-02]
1672,3,3,[1.18190444e-04 1.17800047e-03 4.37454805e-02 9.54958320e-01]
1673,3,3,[1.6376332e-04 9.1896363e-05 2.0363615e-04 9.9954081e-01]
1674,3,3,[2.2264551e-04 1.7347359e-04 6.0499518e-04 9.9899882e-01]
1675,3,3,[1.7601060e-04 1.7539196e-04 1.3318199e-04 9.9951541e-01]
1676,3,3,[7.6458865e-04 2.3206791e-04 1.5690473e-03 9.9743432e-01]
1677,1,1,[3.8821495e-04 6.4387316e-01 7.9668909e-02 2.7606967e-01]
1678,3,3,[2.4730622e-04 5.7457310e-05 5.1814923e-04 9.9917716e-01]
1679,1,2,[1.5144634e-04 2.0405230e-01 7.9169029e-01 4.1058795e-03]
1680,3,3,[1.8506558e-04 6.9370079e-05 3.4059782e-03 9.9633956e-01]
1681,3,3,[9.7217599e-05 8.5786538e-05 3.1372951e-04 9.9950325e-01]
1682,3,3,[1.2188432e-04 1.0304134e-04 1.1411051e-03 9.9863392e-01]
1683,3,3,[5.3766842e-05 1.0985740e-04 2.2352062e-04 9.9961287e-01]
1684,3,3,[3.12811550e-04 1.06812324e-04 2.14957423e-03 9.97430861e-01]
1685,3,3,[2.6208701e-04 1.0171024e-04 2.8669121e-04 9.9934953e-01]
1686,3,3,[2.1648586e-04 7.4063857e-05 8.7689696e-04 9.9883252e-01]
